time,amplitude
0,0.22222107910555924
0.0001,10.647735847060446
0.0002,-18.193294283364576
0.00030000000000000003,20.514281372643858
0.0004,-17.93021325507169
0.0005,12.67850171068462
0.0006000000000000001,-7.723237238669014
0.0007000000000000001,5.285769647917188
0.0008000000000000001,-5.828621142366447
0.0009000000000000002,7.973914981387902
0.0010000000000000002,-9.352671651417857
0.0011000000000000003,7.915261240955183
0.0012000000000000003,-3.0227999603505245
0.0013000000000000004,-4.21752603188101
0.0014000000000000004,11.500879454774363
0.0015000000000000005,-16.431032195307758
0.0016000000000000005,17.59675091245707
0.0017000000000000006,-15.086441040639702
0.0018000000000000006,10.236444673878673
0.0019000000000000006,-4.819901741889344
0.0020000000000000005,0.15605569692917198
0.0021000000000000003,3.3833397151196496
0.0022,-6.255004445571691
0.0023,9.157985565829444
0.0024,-12.380704546854599
0.0024999999999999996,15.491880344038103
0.0025999999999999994,-17.55620244850409
0.0026999999999999993,17.72650738631652
0.002799999999999999,-15.830620391931937
0.002899999999999999,12.56995572320584
0.0029999999999999988,-9.179431328917516
0.0030999999999999986,6.728653515595811
0.0031999999999999984,-5.477736536568455
0.0032999999999999982,4.695088306318656
0.003399999999999998,-3.092433062126681
0.003499999999999998,-0.3290567793814061
0.0035999999999999977,5.49249303738813
0.0036999999999999976,-10.998446209187296
0.0037999999999999974,14.628750129225363
0.0038999999999999972,-14.402360773392058
0.0039999999999999975,9.655863979874933
0.004099999999999998,-1.5618370206971575
0.004199999999999998,-7.242989244861949
0.004299999999999998,13.79466871102638
0.0043999999999999985,-16.166714379234346
0.004499999999999999,14.376968021607887
0.004599999999999999,-10.357206254965588
0.004699999999999999,6.970831370971947
0.0048,-6.55189786920818
0.0049,9.695511138822141
0.005,-14.91643561444916
0.0051,19.361260003404794
0.005200000000000001,-20.227692065755804
0.005300000000000001,16.18479165065597
0.005400000000000001,-8.085361412922989
0.005500000000000001,-1.382206130017718
0.005600000000000002,8.923542332565601
0.005700000000000002,-12.134852519665603
0.005800000000000002,10.532623283814935
0.0059000000000000025,-5.634305882268324
0.006000000000000003,0.09394301706592323
0.006100000000000003,3.6359629323730758
0.006200000000000003,-4.4334379906179375
0.0063000000000000035,2.8863323561266343
0.006400000000000004,-0.7902144681992471
0.006500000000000004,0.08659185371922407
0.006600000000000004,-1.8252487343163388
0.0067000000000000046,5.679238006549457
0.006800000000000005,-10.214688949748925
0.006900000000000005,13.707167020176534
0.007000000000000005,-15.024538576211548
0.007100000000000006,14.10069515218175
0.007200000000000006,-11.786699023231517
0.007300000000000006,9.227744790022525
0.007400000000000006,-7.169738558945339
0.007500000000000007,5.609885188597241
0.007600000000000007,-3.9757547123103025
0.007700000000000007,1.6877426037343861
0.0078000000000000074,1.2744648842819775
0.007900000000000008,-4.182792317586825
0.008000000000000007,5.8989820403585975
0.008100000000000007,-5.56068947254879
0.008200000000000006,3.2036040374580548
0.008300000000000005,0.08543713778558804
0.008400000000000005,-2.636755110004227
0.008500000000000004,3.0782888578950187
0.008600000000000003,-1.1541155289426581
0.008700000000000003,-2.0013620190301866
0.008800000000000002,4.347011151218576
0.008900000000000002,-3.979294038014763
0.009000000000000001,0.21058294526583232
0.0091,5.90554415028698
0.0092,-11.931123591228232
0.0093,15.159381907910806
0.009399999999999999,-13.953946969023498
0.009499999999999998,8.6286706568646
0.009599999999999997,-1.3911458167181063
0.009699999999999997,-4.6624082084807785
0.009799999999999996,7.025739820244725
0.009899999999999996,-5.003287037984148
0.009999999999999995,0.055555269775356006
0.010099999999999994,4.916123697116029
0.010199999999999994,-6.998287632081137
0.010299999999999993,4.700010316557989
0.010399999999999993,1.3169357548069303
0.010499999999999992,-8.567027959233846
0.010599999999999991,13.951889419221555
0.01069999999999999,-15.240348356281963
0.01079999999999999,12.085281019312557
0.01089999999999999,-6.09599509398063
0.010999999999999989,-0.02946868189437324
0.011099999999999988,3.840943997571266
0.011199999999999988,-4.259366415932673
0.011299999999999987,1.947076148516567
0.011399999999999987,1.2052515925091098
0.011499999999999986,-3.151954671710195
0.011599999999999985,2.740908053630661
0.011699999999999985,-0.20756944093841767
0.011799999999999984,-3.0884221992482708
0.011899999999999984,5.476256711627466
0.011999999999999983,-5.8565415907590666
0.012099999999999982,4.177456663974121
0.012199999999999982,-1.2903512859297417
0.012299999999999981,-1.6677212725000112
0.01239999999999998,3.9617207089417628
0.01249999999999998,-5.603145204181008
0.01259999999999998,7.167676357583488
0.012699999999999979,-9.231544210741273
0.012799999999999978,11.80618409297387
0.012899999999999977,-14.15238458426344
0.012999999999999977,15.12335852664497
0.013099999999999976,-13.85654435234124
0.013199999999999976,10.4013298214139
0.013299999999999975,-5.876673848024402
0.013399999999999974,2.005308559104654
0.013499999999999974,-0.23309329693213732
0.013599999999999973,0.907234903548956
0.013699999999999973,-2.995772166093003
0.013799999999999972,4.562188035228732
0.013899999999999971,-3.798891804285784
