time,amplitude
0,108.90004457908347
0.0001,108.96816292054774
0.0002,109.03061849143751
0.00030000000000000003,109.08740872550334
0.0004,109.13853147212242
0.0005,109.18398499646578
0.0006000000000000001,109.22376797963307
0.0007000000000000001,109.25787951875462
0.0008000000000000001,109.28631912706098
0.0009000000000000002,109.30908673391971
0.0010000000000000002,109.3261826848395
0.0011000000000000003,109.33760774144156
0.0012000000000000003,109.3433630813987
0.0013000000000000004,109.34345029834121
0.0014000000000000004,109.33787140173044
0.0015000000000000005,109.32662881669977
0.0016000000000000005,109.30972538386271
0.0017000000000000006,109.28716435908859
0.0018000000000000006,109.2589494132454
0.0019000000000000006,109.2250846319105
0.0020000000000000005,109.18557451504832
0.0021000000000000003,109.14042397665557
0.0022,109.08963834437435
0.0023,109.03322335907227
0.0024,108.9711851743905
0.0024999999999999996,108.9035303562591
0.0025999999999999994,108.83026588238044
0.0026999999999999993,108.75139914167957
0.002799999999999999,108.66693793372318
0.002899999999999999,108.57689046810562
0.0029999999999999988,108.48126536380295
0.0030999999999999986,108.38007164849503
0.0031999999999999984,108.27331875785539
0.0032999999999999982,108.16101653480884
0.003399999999999998,108.04317522875753
0.003499999999999998,107.91980549477483
0.0035999999999999977,107.79091839276747
0.0036999999999999976,107.6565253866058
0.0037999999999999974,107.5166383432224
0.0038999999999999972,107.37126953167919
0.0039999999999999975,107.22043162220274
0.004099999999999998,107.06413768518817
0.004199999999999998,106.9024011901718
0.004299999999999998,106.73523600477226
0.0043999999999999985,106.56265639360058
0.004499999999999999,106.38467701713877
0.004599999999999999,106.2013129305879
0.004699999999999999,106.01257958268465
0.0048,105.81849281448737
0.0049,105.61906885813112
0.005,105.41432433555217
0.0051,105.204276257182
0.005200000000000001,104.9889420206106
0.005300000000000001,104.76833940921952
0.005400000000000001,104.54248659078489
0.005500000000000001,104.31140211604983
0.005600000000000002,104.0751049172673
0.005700000000000002,103.83361430671272
0.005800000000000002,103.58694997516709
0.0059000000000000025,103.33513199037014
0.006000000000000003,103.07818079544413
0.006100000000000003,102.81611720728823
0.006200000000000003,102.54896241494355
0.0063000000000000035,102.27673797792907
0.006400000000000004,101.9994658245485
0.006500000000000004,101.71716825016829
0.006600000000000004,101.42986791546697
0.0067000000000000046,101.13758784465574
0.006800000000000005,100.84035142367063
0.006900000000000005,100.53818239833649
0.007000000000000005,100.23110487250277
0.007100000000000006,99.91914330615103
0.007200000000000006,99.60232251347495
0.007300000000000006,99.28066766093241
0.007400000000000006,98.95420426527022
0.007500000000000007,98.62295819152104
0.007600000000000007,98.28695565097368
0.007700000000000007,97.94622319911578
0.0078000000000000074,97.60078773354992
0.007900000000000008,97.25067649188288
0.008000000000000007,96.89591704958836
0.008100000000000007,96.53653731784333
0.008200000000000006,96.17256554133805
0.008300000000000005,95.80403029606028
0.008400000000000005,95.43096048705343
0.008500000000000004,95.05338534614917
0.008600000000000003,94.67133442967436
0.008700000000000003,94.28483761613285
0.008800000000000002,93.89392510386217
0.008900000000000002,93.49862740866516
0.009000000000000001,93.09897536141676
0.0091,92.69500010564673
0.0092,92.28673309509745
0.0093,91.87420609125782
0.009399999999999999,91.4574511608733
0.009499999999999998,91.036500673432
0.009599999999999997,90.61138729862732
0.009699999999999997,90.18214400379725
0.009799999999999996,89.7488040513404
0.009899999999999996,89.31140099610941
0.009999999999999995,88.86996868278118
0.010099999999999994,88.42454124320503
0.010199999999999994,87.97515309372815
0.010299999999999993,87.5218389324995
0.010399999999999993,87.06463373675133
0.010499999999999992,86.6035727600592
0.010599999999999991,86.13869152958097
0.01069999999999999,85.67002584327383
0.01079999999999999,85.1976117670912
0.01089999999999999,84.72148563215828
0.010999999999999989,84.2416840319272
0.011099999999999988,83.75824381931216
0.011199999999999988,83.27120210380426
0.011299999999999987,82.7805962485664
0.011399999999999987,82.286463867509
0.011499999999999986,81.78884282234597
0.011599999999999985,81.28777121963162
0.011699999999999985,80.7832874077791
0.011799999999999984,80.2754299740595
0.011899999999999984,79.76423774158323
0.011999999999999983,79.24974976626285
0.012099999999999982,78.73200533375814
0.012199999999999982,78.21104395640342
0.012299999999999981,77.68690537011764
0.01239999999999998,77.15962953129709
0.01249999999999998,76.62925661369134
0.01259999999999998,76.09582700526259
0.012699999999999979,75.55938130502825
0.012799999999999978,75.01996031988797
0.012899999999999977,74.47760506143409
0.012999999999999977,73.93235674274719
0.013099999999999976,73.38425677517559
0.013199999999999976,72.83334676510009
0.013299999999999975,72.27966851068386
0.013399999999999974,71.72326399860769
0.013499999999999974,71.16417540079077
0.013599999999999973,70.60244507109762
0.013699999999999973,70.03811554203114
0.013799999999999972,69.47122952141196
0.013899999999999971,68.90182988904493
0.01399999999999997,68.3299596933722
0.01409999999999997,67.75566214811377
0.01419999999999997,67.1789806288956
0.014299999999999969,66.59995866986544
0.014399999999999968,66.01863996029687
0.014499999999999968,65.43506834118165
0.014599999999999967,64.84928780181069
0.014699999999999967,64.26134247634386
0.014799999999999966,63.6712766403693
0.014899999999999965,63.07913470745182
0.014999999999999965,62.484961225671285
0.015099999999999964,61.88880087415088
0.015199999999999964,61.29069845957591
0.015299999999999963,60.69069891270296
0.015399999999999962,60.088847284860016
0.015499999999999962,59.48518874443768
0.015599999999999961,58.87976857337205
0.01569999999999996,58.27263216361888
0.01579999999999996,57.66382501362033
0.01589999999999996,57.05339272476339
0.01599999999999996,56.4413809978313
0.016099999999999958,55.82783562944777
0.016199999999999957,55.21280250851415
0.016299999999999957,54.5963276126402
0.016399999999999956,53.97845700456859
0.016499999999999956,53.35923682859332
0.016599999999999955,52.73871330697254
0.016699999999999954,52.11693273633574
0.016799999999999954,51.49394148408621
0.016899999999999953,50.86978598479823
0.016999999999999953,50.24451273661001
0.017099999999999952,49.61816829761232
0.01719999999999995,48.990799282232956
0.01729999999999995,48.36245235761793
0.01739999999999995,47.73317424000889
